time (s)	EOG (volts)0	1.807937743
5.358	1.308418402	
5.36	1.295527581	
5.362	1.762819867	
5.364	1.843387503	
5.366	1.314863813	
5.368	1.198846418	
5.37	1.624243534	
5.372	1.814383154	
5.374	1.308418402	
5.376	1.079606317	
5.378	1.485667201	
5.38	1.885282673	
5.382	1.540453193	
5.384	1.121501488	
5.386	1.395431449	
5.388	1.849832914	
5.39	1.608130007	
5.392	1.182732891	
5.394	1.311641108	
5.396	1.788601511	
5.398	1.650025177	
5.4	1.208514534	
5.402	1.282636759	
5.404	1.762819867	
5.406	1.737038224	
5.408	1.192401007	
5.41	1.240741588	
5.412	1.71125658	
5.414	1.724147402	
5.416	1.208514534	
5.418	1.086051728	
5.42	1.617798123	
5.422	1.833719387	
5.424	1.379317922	
5.426	1.06349279	
5.428	1.414767681	
5.43	1.788601511	
5.432	1.469553674	
5.434	1.121501488	
5.436	1.359981689	
5.438	1.788601511	
5.44	1.508226139	
5.442	1.102165255	
5.444	1.25363241	
5.446	1.70481117	
5.448	1.59201648	
5.45	1.118278782	
5.452	1.221405356	
5.454	1.691920348	
5.456	1.63391165	
5.458	1.134392309	
5.46	1.040933852	
5.462	1.508226139	
5.464	1.672584115	
5.466	1.214959945	
5.468	1.076383612	
5.47	1.517894255	
5.472	1.71125658	
5.474	1.337422751	
5.476	1.037711147	
5.478	1.392208743	
5.48	1.682252232	
5.482	1.372872511	
5.484	1.073160906	
5.486	1.340645457	
5.488	1.74670634	
5.49	1.501780728	
5.492	1.108610666	
5.494	1.301972992	
5.496	1.749929046	
5.498	1.604907301	
5.5	1.089274434	
5.502	1.182732891	
5.504	1.695143053	
5.506	1.679029526	
5.508	1.144060426	
5.51	1.124724193	
5.512	1.66936141	
5.514	1.730592813	
5.516	1.266523232	
5.518	1.179510185	
5.52	1.608130007	
5.522	1.756374456	
5.524	1.308418402	
5.526	1.144060426	
5.528	1.511448844	
5.53	1.695143053	
5.532	1.353536278	
5.534	1.127946899	
5.536	1.472776379	
5.538	1.740260929	
5.54	1.456662852	
5.542	1.173064775	
5.544	1.437326619	
5.546	1.7821561	
5.548	1.488889906	
5.55	1.06349279	
5.552	1.195623713	
5.554	1.70481117	
5.556	1.624243534	
5.558	1.147283131	
5.56	1.260077821	
5.562	1.840164797	
5.564	1.7821561	
5.566	1.285859464	
5.568	1.32453193	
5.57	1.878837263	
5.572	1.959404898	
5.574	1.530785077	
5.576	1.598461891	
5.578	2.188216983	
5.58	2.381579309	
5.582	1.933623255	
5.584	1.907841611	
5.586	2.442810712	
5.588	2.684513619	
5.59	2.368688487	
5.592	2.191439689	
5.594	2.607168688	
5.596	2.951998169	
5.598	2.639395743	
5.6	2.310679789	
5.602	2.597500572	
5.604	3.022897688	
5.606	2.861762417	
5.608	2.446033417	
5.61	2.600723278	
5.612	3.013229572	
5.614	2.835980774	
5.616	2.371911192	
5.618	2.436365301	
5.62	2.848871595	
5.622	2.694181735	
5.624	2.184994278	
5.626	2.191439689	
5.628	2.600723278	
5.63	2.565273518	
5.632	2.08509041	
5.634	2.00774548	
5.636	2.400915541	
5.638	2.433142596	
5.64	1.907841611	
5.642	1.778933394	
5.644	2.152767224	
5.646	2.3171252	
5.648	1.930400549	
5.65	1.717701991	
5.652	1.978741131	
5.654	2.217221332	
5.656	1.856278325	
5.658	1.537230488	
5.66	1.762819867	
5.662	2.088313115	
5.664	1.888505379	
5.666	1.450217441	
5.668	1.627466239	
5.67	2.110872053	
5.672	1.927177844	
5.674	1.450217441	
5.676	1.52111696	
5.678	1.994854658	
5.68	1.856278325	
5.682	1.372872511	
5.684	1.385763333	
5.686	1.849832914	
5.688	1.927177844	
5.69	1.475999084	
5.692	1.385763333	
5.694	1.798269627	
5.696	1.836942092	
5.698	1.437326619	
5.7	1.260077821	
5.702	1.630688945	
5.704	1.843387503	
5.706	1.44377203	
5.708	1.256855116	
5.71	1.611352712	
5.712	1.856278325	
5.714	1.517894255	
5.716	1.198846418	
5.718	1.472776379	
5.72	1.898173495	
5.722	1.608130007	
5.724	1.21173724	
5.726	1.343868162	
5.728	1.762819867	
5.73	1.621020829	
5.732	1.195623713	
5.734	1.301972992	
5.736	1.724147402	
5.738	1.70481117	
5.74	1.276191348	
5.742	1.311641108	
5.744	1.717701991	
5.746	1.653247883	
5.748	1.185955596	
5.75	1.144060426	
5.752	1.582348363	
5.754	1.724147402	
5.756	1.314863813	
5.758	1.118278782	
5.76	1.47922179	
5.762	1.778933394	
5.764	1.417990387	
5.766	1.14083772	
5.768	1.363204395	
5.77	1.701588464	
5.772	1.453440146	
5.774	1.089274434	
5.776	1.285859464	
5.778	1.672584115	
5.78	1.566234836	
5.782	1.227850767	
5.784	1.272968643	
5.786	1.653247883	
5.788	1.563012131	
5.79	1.137615015	
5.792	1.108610666	
5.794	1.553344015	
5.796	1.624243534	
5.798	1.192401007	
5.8	1.131169604	
5.802	1.66936141	
5.804	1.766042573	
5.806	1.327754635	
5.808	1.134392309	
5.81	1.475999084	
5.812	1.695143053	
5.814	1.285859464	
5.816	1.057047379	
5.818	1.327754635	
5.82	1.66936141	
5.822	1.453440146	
5.824	1.111833371	
5.826	1.314863813	
5.828	1.708033875	
5.83	1.530785077	
5.832	1.118278782	
5.834	1.185955596	
5.836	1.627466239	
5.838	1.55656672	
5.84	1.066715496	
5.842	1.108610666	
5.844	1.630688945	
5.846	1.653247883	
5.848	1.160173953	
5.85	1.060270085	
5.852	1.517894255	
5.854	1.675806821	
5.856	1.227850767	
5.858	1.050601968	
5.86	1.417990387	
5.862	1.650025177	
5.864	1.25363241	
5.866	1.011929503	
5.868	1.311641108	
5.87	1.637134356	
5.872	1.414767681	
5.874	1.050601968	
5.876	1.234296178	
5.878	1.624243534	
5.88	1.488889906	
5.882	1.02804303	
5.884	1.131169604	
5.886	1.608130007	
5.888	1.563012131	
5.89	1.121501488	
5.892	1.153728542	
5.894	1.569457542	
5.896	1.566234836	
5.898	1.127946899	
5.9	1.034488441	
5.902	1.466330968	
5.904	1.59201648	
5.906	1.179510185	
5.908	1.040933852	
5.91	1.44377203	
5.912	1.666138705	
5.914	1.282636759	
5.916	1.011929503	
5.918	1.353536278	
5.92	1.66936141	
5.922	1.379317922	
5.924	1.040933852	
5.926	1.240741588	
5.928	1.650025177	
5.93	1.488889906	
5.932	1.053824674	
5.934	1.14083772	
5.936	1.604907301	
5.938	1.566234836	
5.94	1.076383612	
5.942	1.06349279	
5.944	1.582348363	
5.946	1.614575418	
5.948	1.144060426	
5.95	1.089274434	
5.952	1.52111696	
5.954	1.598461891	
5.956	1.17628748	
5.958	1.079606317	
5.96	1.446994736	
5.962	1.66936141	
5.964	1.311641108	
5.966	1.069938201	
5.968	1.379317922	
5.97	1.701588464	
5.972	1.434103914	
5.974	1.02804303	
5.976	1.214959945	
5.978	1.66936141	
5.98	1.534007782	
5.982	1.156951247	
5.984	1.285859464	
5.986	1.724147402	
5.988	1.675806821	
5.99	1.221405356	
5.992	1.224628061	
5.994	1.66936141	
5.996	1.675806821	
5.998	1.237518883	
6	1.224628061	
6.002	1.637134356	
6.004	1.730592813	
6.006	1.305195697	
6.008	1.124724193	
6.01	1.534007782	
6.012	1.753151751	
6.014	1.369649805	
6.016	1.086051728	
6.018	1.417990387	
6.02	1.795046921	
6.022	1.553344015	
6.024	1.144060426	
6.026	1.350313573	
6.028	1.778933394	
6.03	1.659693294	
6.032	1.198846418	
6.034	1.263300526	
6.036	1.685474937	
6.038	1.701588464	
6.04	1.256855116	
6.042	1.279414054	
6.044	1.695143053	
6.046	1.695143053	
6.048	1.295527581	
6.05	1.243964294	
6.052	1.675806821	
6.054	1.756374456	
6.056	1.292304875	
6.058	1.163396658	
6.06	1.585571069	
6.062	1.82405127	
6.064	1.44377203	
6.066	1.150505837	
6.068	1.488889906	
6.07	1.827273976	
6.072	1.601684596	
6.074	1.179510185	
6.076	1.311641108	
6.078	1.772487984	
6.08	1.650025177	
6.082	1.256855116	
6.084	1.356758984	
6.086	1.840164797	
6.088	1.817605859	
6.09	1.382540627	
6.092	1.3664271	
6.094	1.840164797	
6.096	1.833719387	
6.098	1.363204395	
6.1	1.224628061	
6.102	1.646802472	
6.104	1.82405127	
6.106	1.388986038	
6.108	1.227850767	
6.11	1.588793774	
6.112	1.791824216	
6.114	1.485667201	
6.116	1.231073472	
6.118	1.511448844	
6.12	1.830496681	
6.122	1.559789425	
6.124	1.214959945	
6.126	1.379317922	
6.128	1.862723735	
6.13	1.727370108	
6.132	1.237518883	
6.134	1.369649805	
6.136	1.843387503	
6.138	1.772487984	
6.14	1.298750286	
6.142	1.292304875	
6.144	1.769265278	
6.146	1.772487984	
6.148	1.32453193	
6.15	1.256855116	
6.152	1.653247883	
6.154	1.853055619	
6.156	1.475999084	
6.158	1.279414054	
6.16	1.653247883	
6.162	1.994854658	
6.164	1.653247883	
6.166	1.363204395	
6.168	1.601684596	
6.17	1.981963836	
6.172	1.672584115	
6.174	1.301972992	
6.176	1.530785077	
6.178	1.952959487	
6.18	1.766042573	
6.182	1.340645457	
6.184	1.530785077	
6.186	1.97229572	
6.188	1.733815518	
6.19	1.305195697	
6.192	1.385763333	
6.194	1.840164797	
6.196	1.766042573	
6.198	1.247186999	
6.2	1.424435798	
6.202	1.817605859	
6.204	1.630688945	
6.206	1.314863813	
6.208	1.575902953	
6.21	1.891728084	
6.212	1.456662852	
6.214	1.160173953	
6.216	1.537230488	
6.218	1.827273976	
6.22	1.327754635	
6.222	1.195623713	
6.224	1.737038224	
6.226	1.791824216	
6.228	1.285859464	
6.23	1.250409705	
6.232	1.727370108	
6.234	1.588793774	
6.236	1.150505837	
6.238	1.363204395	
6.24	1.801492332	
6.242	1.530785077	
6.244	1.153728542	
6.246	1.450217441	
6.248	1.830496681	
6.25	1.546898604	
6.252	1.127946899	
6.254	1.295527581	
6.256	1.775710689	
6.258	1.656470588	
6.26	1.156951247	
6.262	1.234296178	
6.264	1.70481117	
6.266	1.714479286	
6.268	1.240741588	
6.27	1.189178302	
6.272	1.656470588	
6.274	1.698365759	
6.276	1.243964294	
6.278	1.173064775	
6.28	1.621020829	
6.282	1.814383154	
6.284	1.379317922	
6.286	1.160173953	
6.288	1.530785077	
6.29	1.759597162	
6.292	1.44377203	
6.294	1.115056077	
6.296	1.411544976	
6.298	1.775710689	
6.3	1.466330968	
6.302	1.06349279	
6.304	1.298750286	
6.306	1.749929046	
6.308	1.640357061	
6.31	1.131169604	
6.312	1.189178302	
6.314	1.698365759	
6.316	1.608130007	
6.318	1.166619364	
6.32	1.182732891	
6.322	1.653247883	
6.324	1.720924697	
6.326	1.202069123	
6.328	1.179510185	
6.33	1.598461891	
6.332	1.675806821	
6.334	1.260077821	
6.336	1.089274434	
6.338	1.527562371	
6.34	1.730592813	
6.342	1.353536278	
6.344	1.092497139	
6.346	1.427658503	
6.348	1.753151751	
6.35	1.482444495	
6.352	1.118278782	
6.354	1.334200046	
6.356	1.743483635	
6.358	1.601684596	
6.36	1.14083772	
6.362	1.301972992	
6.364	1.817605859	
6.366	1.743483635	
6.368	1.247186999	
6.37	1.305195697	
6.372	1.762819867	
6.374	1.791824216	
6.376	1.311641108	
6.378	1.256855116	
6.38	1.71125658	
6.382	1.820828565	
6.384	1.353536278	
6.386	1.237518883	
6.388	1.659693294	
6.39	1.804715038	
6.392	1.392208743	
6.394	1.205291829	
6.396	1.598461891	
6.398	1.865946441	
6.4	1.482444495	
6.402	1.205291829	
6.404	1.585571069	
6.406	1.862723735	
6.408	1.579125658	
6.41	1.208514534	
6.412	1.411544976	
6.414	1.833719387	
6.416	1.659693294	
6.418	1.202069123	
6.42	1.318086519	
6.422	1.775710689	
6.424	1.695143053	
6.426	1.247186999	
6.428	1.321309224	
6.43	1.798269627	
6.432	1.804715038	
6.434	1.308418402	
6.436	1.247186999	
6.438	1.724147402	
6.44	1.840164797	
6.442	1.363204395	
6.444	1.214959945	
6.446	1.637134356	
6.448	1.82405127	
6.45	1.437326619	
6.452	1.214959945	
6.454	1.575902953	
6.456	1.888505379	
6.458	1.524339666	
6.46	1.234296178	
6.462	1.511448844	
6.464	1.865946441	
6.466	1.621020829	
6.468	1.260077821	
6.47	1.508226139	
6.472	1.920732433	
6.474	1.720924697	
6.476	1.250409705	
6.478	1.363204395	
6.48	1.849832914	
6.482	1.778933394	
6.484	1.356758984	
6.486	1.372872511	
6.488	1.827273976	
6.49	1.833719387	
6.492	1.353536278	
6.494	1.311641108	
6.496	1.74670634	
6.498	1.830496681	
6.5	1.363204395	
6.502	1.250409705	
6.504	1.675806821	
6.506	1.85950103	
6.508	1.469553674	
6.51	1.298750286	
6.512	1.621020829	
6.514	1.865946441	
6.516	1.559789425	
6.518	1.260077821	
6.52	1.524339666	
6.522	1.853055619	
6.524	1.566234836	
6.526	1.131169604	
6.528	1.343868162	
6.53	1.814383154	
6.532	1.675806821	
6.534	1.266523232	
6.536	1.395431449	
6.538	1.872391852	
6.54	1.7821561	
6.542	1.272968643	
6.544	1.382540627	
6.546	1.940068666	
6.548	1.975518425	
6.55	1.52111696	
6.552	1.559789425	
6.554	2.139876402	
6.556	2.226889448	
6.558	1.762819867	
6.56	1.762819867	
6.562	2.304234379	
6.564	2.536269169	
6.566	2.159212634	
6.568	2.01419089	
6.57	2.439588006	
6.572	2.707072557	
6.574	2.410583658	
6.576	2.12698558	
6.578	2.42991989	
6.58	2.787640192	
6.582	2.481483177	
6.584	2.101203937	
6.586	2.330016022	
6.588	2.748967727	
6.59	2.533046464	
6.592	2.036749828	
6.594	2.120540169	
6.596	2.584609751	
6.598	2.426697185	
6.6	1.904618906	
6.602	1.943291371	
6.604	2.523378347	
6.606	2.446033417	
6.608	1.875614557	
6.61	1.807937743	
6.612	2.342906844	
6.614	2.433142596	
6.616	1.875614557	
6.618	1.695143053	
6.62	2.143099107	
6.622	2.381579309	
6.624	1.89495079	
6.626	1.621020829	
6.628	2.00774548	
6.63	2.410583658	
6.632	1.965850309	
6.634	1.572680247	
6.636	1.833719387	
6.638	2.236557565	
6.64	1.943291371	
6.642	1.498558022	
6.644	1.743483635	
6.646	2.201107805	
6.648	1.994854658	
6.65	1.456662852	
6.652	1.659693294	
6.654	2.23978027	
6.656	2.08509041	
6.658	1.524339666	
6.66	1.569457542	
6.662	2.184994278	
6.664	2.123762875	
6.666	1.550121309	
6.668	1.51467155	
6.67	2.136653696	
6.672	2.168880751	
6.674	1.624243534	
6.676	1.501780728	
6.678	1.927177844	
6.68	2.130208286	
6.682	1.695143053	
6.684	1.472776379	
6.686	1.89495079	
6.688	2.1978851	
6.69	1.869169146	
6.692	1.527562371	
6.694	1.927177844	
6.696	2.355797665	
6.698	2.133430991	
6.7	1.766042573	
6.702	2.01419089	
6.704	2.520155642	
6.706	2.452478828	
6.708	2.081867704	
6.71	2.301011673	
6.712	2.835980774	
6.714	2.84564889	
6.716	2.410583658	
6.718	2.549159991	
6.72	3.07768368	
6.722	3.090574502	
6.724	2.613614099	
6.726	2.600723278	
6.728	3.129246967	
6.73	3.145360494	
6.732	2.610391394	
6.734	2.552382696	
6.736	2.942330053	
6.738	3.026120394	
6.74	2.513710231	
6.742	2.3171252	
6.744	2.658731975	
6.746	2.800531014	
6.748	2.288120851	
6.75	2.033527123	
6.752	2.336461433	
6.754	2.607168688	
6.756	2.226889448	
6.758	1.820828565	
6.76	2.081867704	
6.762	2.471815061	
6.764	2.223666743	
6.766	1.830496681	
6.768	1.985186542	
6.77	2.407360952	
6.772	2.159212634	
6.774	1.611352712	
6.776	1.701588464	
6.778	2.207553216	
6.78	2.136653696	
6.782	1.646802472	
6.784	1.624243534	
6.786	2.101203937	
6.788	2.117317464	
6.79	1.572680247	
6.792	1.466330968	
6.794	1.930400549	
6.796	2.117317464	
6.798	1.646802472	
6.8	1.417990387	
6.802	1.766042573	
6.804	2.068976883	
6.806	1.724147402	
6.808	1.382540627	
6.81	1.682252232	
6.812	2.220444038	
6.814	1.920732433	
6.816	1.421213092	
6.818	1.530785077	
6.82	2.091535821	
6.822	1.920732433	
6.824	1.369649805	
6.826	1.466330968	
6.828	2.072199588	
6.83	1.991631952	
6.832	1.408322271	
6.834	1.408322271	
6.836	1.978741131	
6.838	1.978741131	
6.84	1.424435798	
6.842	1.359981689	
6.844	1.85950103	
6.846	1.981963836	
6.848	1.456662852	
6.85	1.308418402	
6.852	1.759597162	
6.854	1.988409247	
6.856	1.55656672	
6.858	1.395431449	
6.86	1.724147402	
6.862	1.985186542	
6.864	1.595239185	
6.866	1.279414054	
6.868	1.559789425	
6.87	1.917509728	
6.872	1.66936141	
6.874	1.282636759	
6.876	1.437326619	
6.878	1.885282673	
6.88	1.727370108	
6.882	1.202069123	
6.884	1.260077821	
6.886	1.762819867	
6.888	1.70481117	
6.89	1.237518883	
6.892	1.198846418	
6.894	1.675806821	
6.896	1.775710689	
6.898	1.32453193	
6.9	1.166619364	
6.902	1.604907301	
6.904	1.920732433	
6.906	1.47922179	
6.908	1.179510185	
6.91	1.511448844	
6.912	1.882059968	
6.914	1.572680247	
6.916	1.185955596	
6.918	1.437326619	
6.92	1.882059968	
6.922	1.653247883	
6.924	1.208514534	
6.926	1.385763333	
6.928	1.891728084	
6.93	1.756374456	
6.932	1.189178302	
6.934	1.25363241	
6.936	1.85950103	
6.938	1.846610208	
6.94	1.305195697	
6.942	1.305195697	
6.944	1.907841611	
6.946	1.975518425	
6.948	1.453440146	
6.95	1.382540627	
6.952	1.878837263	
6.954	2.01419089	
6.956	1.51467155	
6.958	1.305195697	
6.96	1.74670634	
6.962	2.046417945	
6.964	1.666138705	
6.966	1.327754635	
6.968	1.637134356	
6.97	2.059308766	
6.972	1.7821561	
6.974	1.321309224	
6.976	1.511448844	
6.978	2.001300069	
6.98	1.827273976	
6.982	1.340645457	
6.984	1.421213092	
6.986	1.956182193	
6.988	1.920732433	
6.99	1.385763333	
6.992	1.295527581	
6.994	1.772487984	
6.996	1.875614557	
6.998	1.417990387	
7	1.247186999	
7.002	1.675806821	
7.004	1.882059968	
7.006	1.463108263	
7.008	1.198846418	
7.01	1.559789425	
7.012	1.904618906	
7.014	1.582348363	
7.016	1.243964294	
7.018	1.469553674	
7.02	1.901396201	
7.022	1.679029526	
7.024	1.247186999	
7.026	1.382540627	
7.028	1.914287022	
7.03	1.804715038	
7.032	1.256855116	
7.034	1.321309224	
7.036	1.891728084	
7.038	1.843387503	
7.04	1.298750286	
7.042	1.266523232	
7.044	1.849832914	
7.046	1.869169146	
7.048	1.417990387	
7.05	1.305195697	
7.052	1.801492332	
7.054	1.952959487	
7.056	1.47922179	
7.058	1.269745937	
7.06	1.672584115	
7.062	1.985186542	
7.064	1.624243534	
7.066	1.256855116	
7.068	1.553344015	
7.07	2.01419089	
7.072	1.727370108	
7.074	1.263300526	
7.076	1.408322271	
7.078	1.994854658	
7.08	1.798269627	
7.082	1.227850767	
7.084	1.260077821	
7.086	1.791824216	
7.088	1.753151751	
7.09	1.266523232	
7.092	1.198846418	
7.094	1.730592813	
7.096	1.817605859	
7.098	1.33097734	
7.1	1.124724193	
7.102	1.527562371	
7.104	1.7821561	
7.106	1.395431449	
7.108	1.214959945	
7.11	1.534007782	
7.112	1.846610208	
7.114	1.492112612	
7.116	1.127946899	
7.118	1.359981689	
7.12	1.82405127	
7.122	1.585571069	
7.124	1.166619364	
7.126	1.359981689	
7.128	1.849832914	
7.13	1.685474937	
7.132	1.195623713	
7.134	1.285859464	
7.136	1.830496681	
7.138	1.778933394	
7.14	1.224628061	
7.142	1.208514534	
7.144	1.737038224	
7.146	1.749929046	
7.148	1.21173724	
7.15	1.127946899	
7.152	1.653247883	
7.154	1.962627604	
7.156	1.459885557	
7.158	1.147283131	
7.16	1.540453193	
7.162	1.998077363	
7.164	1.614575418	
7.166	1.192401007	
7.168	1.456662852	
7.17	2.039972534	
7.172	1.772487984	
7.174	1.25363241	
7.176	1.417990387	
7.178	1.940068666	
7.18	1.798269627	
7.182	1.240741588	
7.184	1.301972992	
7.186	1.885282673	
7.188	1.878837263	
7.19	1.363204395	
7.192	1.269745937	
7.194	1.807937743	
7.196	1.927177844	
7.198	1.450217441	
7.2	1.321309224	
7.202	1.753151751	
7.204	1.978741131	
7.206	1.550121309	
7.208	1.285859464	
7.21	1.646802472	
7.212	2.004522774	
7.214	1.717701991	
7.216	1.472776379	
7.218	1.71125658	
7.22	2.123762875	
7.222	1.878837263	
7.224	1.527562371	
7.226	1.650025177	
7.228	2.072199588	
7.23	1.93684596	
7.232	1.498558022	
7.234	1.543675898	
7.236	2.010968185	
7.238	2.01419089	
7.24	1.534007782	
7.242	1.453440146	
7.244	1.93684596	
7.246	2.027081712	
7.248	1.550121309	
7.25	1.363204395	
7.252	1.820828565	
7.254	2.059308766	
7.256	1.650025177	
7.258	1.379317922	
7.26	1.749929046	
7.262	2.139876402	
7.264	1.766042573	
7.266	1.388986038	
7.268	1.643579767	
7.27	2.136653696	
7.272	1.865946441	
7.274	1.334200046	
7.276	1.51467155	
7.278	2.062531472	
7.28	1.882059968	
7.282	1.33097734	
7.284	1.482444495	
7.286	1.981963836	
7.288	1.885282673	
7.29	1.343868162	
7.292	1.318086519	
7.294	1.865946441	
7.296	1.843387503	
7.298	1.337422751	
7.3	1.266523232	
7.302	1.82405127	
7.304	1.885282673	
7.306	1.421213092	
7.308	1.353536278	
7.31	1.801492332	
7.312	1.998077363	
7.314	1.55656672	
7.316	1.347090867	
7.318	1.714479286	
7.32	2.001300069	
7.322	1.66936141	
7.324	1.301972992	
7.326	1.604907301	
7.328	1.969073014	
7.33	1.737038224	
7.332	1.266523232	
7.334	1.463108263	
7.336	1.956182193	
7.338	1.795046921	
7.34	1.305195697	
7.342	1.369649805	
7.344	1.911064317	
7.346	1.833719387	
7.348	1.334200046	
7.35	1.314863813	
7.352	1.885282673	
7.354	1.988409247	
7.356	1.492112612	
7.358	1.356758984	
7.36	1.872391852	
7.362	2.094758526	
7.364	1.601684596	
7.366	1.343868162	
7.368	1.778933394	
7.37	2.107649348	
7.372	1.71125658	
7.374	1.363204395	
7.376	1.688697642	
7.378	2.052863355	
7.38	1.7821561	
7.382	1.359981689	
7.384	1.604907301	
7.386	2.065754177	
7.388	1.843387503	
7.39	1.385763333	
7.392	1.511448844	
7.394	2.033527123	
7.396	1.898173495	
7.398	1.424435798	
7.4	1.463108263	
7.402	2.101203937	
7.404	1.675806821	
7.406	1.414767681	
7.408	1.775710689	
7.41	2.097981231	
7.412	1.733815518	
7.414	1.392208743	
7.416	1.691920348	
7.418	2.104426642	
7.42	1.830496681	
7.422	1.337422751	
7.424	1.572680247	
7.426	2.04964065	
7.428	1.869169146	
7.43	1.379317922	
7.432	1.485667201	
7.434	2.01419089	
7.436	1.907841611	
7.438	1.388986038	
7.44	1.440549325	
7.442	2.01419089	
7.444	1.962627604	
7.446	1.44377203	
7.448	1.440549325	
7.45	1.985186542	
7.452	2.00774548	
7.454	1.472776379	
7.456	1.408322271	
7.458	1.927177844	
7.46	2.107649348	
7.462	1.566234836	
7.464	1.453440146	
7.466	1.865946441	
7.468	2.059308766	
7.47	1.608130007	
7.472	1.376095216	
7.474	1.737038224	
7.476	2.056086061	
7.478	1.675806821	
7.48	1.347090867	
7.482	1.614575418	
7.484	2.068976883	
7.486	1.843387503	
7.488	1.40187686	
7.49	1.537230488	
7.492	2.117317464	
7.494	1.998077363	
7.496	1.47922179	
7.498	1.495335317	
7.5	2.020636301	
7.502	2.04964065	
7.504	1.469553674	
7.506	1.469553674	
7.508	2.104426642	
7.51	2.123762875	
7.512	1.52111696	
7.514	1.382540627	
7.516	1.93684596	
7.518	2.08509041	
7.52	1.572680247	
7.522	1.414767681	
7.524	1.843387503	
7.526	2.059308766	
7.528	1.63391165	
7.53	1.466330968	
7.532	1.817605859	
7.534	2.075422293	
7.536	1.737038224	
7.538	1.466330968	
7.54	1.727370108	
7.542	2.062531472	
7.544	1.833719387	
7.546	1.379317922	
7.548	1.572680247	
7.55	2.00774548	
7.552	1.920732433	
7.554	1.437326619	
7.556	1.524339666	
7.558	2.027081712	
7.56	1.911064317	
7.562	1.398654154	
7.564	1.411544976	
7.566	1.969073014	
7.568	1.969073014	
7.57	1.44377203	
7.572	1.301972992	
7.574	1.846610208	
7.576	2.094758526	
7.578	1.585571069	
7.58	1.359981689	
7.582	1.801492332	
7.584	2.094758526	
7.586	1.646802472	
7.588	1.32453193	
7.59	1.743483635	
7.592	2.078644999	
7.594	1.720924697	
7.596	1.266523232	
7.598	1.611352712	
7.6	2.056086061	
7.602	1.801492332	
7.604	1.376095216	
7.606	1.55656672	
7.608	2.036749828	
7.61	1.878837263	
7.612	1.434103914	
7.614	1.534007782	
7.616	2.027081712	
7.618	1.933623255	
7.62	1.388986038	
7.622	1.417990387	
7.624	1.978741131	
7.626	1.927177844	
7.628	1.363204395	
7.63	1.334200046	
7.632	1.891728084	
7.634	1.994854658	
7.636	1.459885557	
7.638	1.340645457	
7.64	1.833719387	
7.642	2.030304417	
7.644	1.517894255	
7.646	1.298750286	
7.648	1.74670634	
7.65	2.023859007	
7.652	1.614575418	
7.654	1.279414054	
7.656	1.611352712	
7.658	1.962627604	
7.66	1.646802472	
7.662	1.263300526	
7.664	1.472776379	
7.666	1.975518425	
7.668	1.737038224	
7.67	1.272968643	
7.672	1.395431449	
7.674	1.904618906	
7.676	1.820828565	
7.678	1.28908217	
7.68	1.353536278	
7.682	1.97229572	
7.684	1.930400549	
7.686	1.350313573	
7.688	1.260077821	
7.69	1.795046921	
7.692	1.89495079	
7.694	1.343868162	
7.696	1.260077821	
7.698	1.759597162	
7.7	1.952959487	
7.702	1.446994736	
7.704	1.192401007	
7.706	1.646802472	
7.708	1.907841611	
7.71	1.469553674	
7.712	1.173064775	
7.714	1.501780728	
7.716	1.917509728	
7.718	1.546898604	
7.72	1.160173953	
7.722	1.492112612	
7.724	1.911064317	
7.726	1.679029526	
7.728	1.192401007	
7.73	1.417990387	
7.732	1.946514076	
7.734	1.720924697	
7.736	1.185955596	
7.738	1.334200046	
7.74	1.878837263	
7.742	1.817605859	
7.744	1.214959945	
7.746	1.282636759	
7.748	1.843387503	
7.75	1.872391852	
7.752	1.337422751	
7.754	1.21173724	
7.756	1.737038224	
7.758	1.904618906	
7.76	1.376095216	
7.762	1.240741588	
7.764	1.688697642	
7.766	1.911064317	
7.768	1.466330968	
7.77	1.185955596	
7.772	1.627466239	
7.774	1.943291371	
7.776	1.563012131	
7.778	1.221405356	
7.78	1.505003433	
7.782	1.959404898	
7.784	1.737038224	
7.786	1.192401007	
7.788	1.424435798	
7.79	1.898173495	
7.792	1.795046921	
7.794	1.279414054	
7.796	1.398654154	
7.798	1.940068666	
7.8	1.891728084	
7.802	1.301972992	
7.804	1.292304875	
7.806	1.875614557	
7.808	1.962627604	
7.81	1.379317922	
7.812	1.240741588	
7.814	1.733815518	
7.816	1.981963836	
7.818	1.511448844	
7.82	1.221405356	
7.822	1.617798123	
7.824	1.956182193	
7.826	1.52111696	
7.828	1.198846418	
7.83	1.537230488	
7.832	1.991631952	
7.834	1.740260929	
7.836	1.269745937	
7.838	1.505003433	
7.84	1.97229572	
7.842	1.801492332	
7.844	1.25363241	
7.846	1.308418402	
7.848	1.959404898	
7.85	1.917509728	
7.852	1.276191348	
7.854	1.279414054	
7.856	1.817605859	
7.858	2.020636301	
7.86	1.437326619	
7.862	1.266523232	
7.864	1.756374456	
7.866	1.869169146	
7.868	1.440549325	
7.87	1.221405356	
7.872	1.659693294	
7.874	1.97229572	
7.876	1.524339666	
7.878	1.308418402	
7.88	1.598461891	
7.882	1.952959487	
7.884	1.666138705	
7.886	1.166619364	
7.888	1.414767681	
7.89	1.952959487	
7.892	1.769265278	
7.894	1.21818265	
7.896	1.314863813	
7.898	1.978741131	
